PARROQUIA,ZONA,MES,DIA_SEMANA,HORA_NUM,ACCIDENTES,PROM_LESIONADOS,PROM_FALLECIDOS,PROM_TOTAL_VICTIMAS,CAUSA_MAS_FRECUENTE,TIPO_SINIESTRO_MAS_FRECUENTE,TIPO_VEHICULO_MAS_FRECUENTE,LATITUD_PROM,LONGITUD_PROM,RIESGO_PORC,NIVEL_RIESGO
SAYAUSI,RURAL,4,2,1,1,1.0,1.0,2.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIÓN,-2.84663442,-79.11521254,20.0,BAJO
SAYAUSI,RURAL,4,4,13,1,0.0,0.0,0.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,VEHÍCULO DEPORTIVO UTILITARIO,-2.79886111,-79.16044444,20.0,BAJO
SAYAUSI,RURAL,4,5,6,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,NO IDENTIFICADO,-2.83943803,-79.12569726,20.0,BAJO
SAYAUSI,RURAL,4,5,15,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,NO IDENTIFICADO,-2.781917,-79.166404,20.0,BAJO
SAYAUSI,RURAL,4,6,12,1,0.0,0.0,0.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,COLISIÓN,CAMIÓN,-2.830234,-79.135134,20.0,BAJO
SAYAUSI,RURAL,5,0,2,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,AUTOMÓVIL,-2.810111,-79.153251,20.0,BAJO
SAYAUSI,RURAL,5,3,0,1,0.0,1.0,1.0,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CHOQUE FRONTAL,MOTOCICLETA,-2.786024,-79.219426,20.0,BAJO
SAYAUSI,RURAL,5,3,8,1,0.0,0.0,0.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,CAMIÓN,-2.856472,-79.097501,20.0,BAJO
SAYAUSI,RURAL,5,5,22,1,3.0,0.0,3.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,MOTOCICLETA,-2.802639,-79.158639,20.0,BAJO
SAYAUSI,RURAL,5,6,15,1,1.0,0.0,1.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,VEHÍCULO DEPORTIVO UTILITARIO,-2.790028,-79.165194,20.0,BAJO
SAYAUSI,RURAL,6,1,15,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIÓN,-2.786333,-79.219251,20.0,BAJO
SAYAUSI,RURAL,6,5,20,1,2.0,0.0,2.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,CAMIÓN,-2.824083,-79.141667,20.0,BAJO
SAYAUSI,RURAL,7,0,9,1,0.0,1.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIÓN,-2.839728,-79.1255,20.0,BAJO
SAYAUSI,RURAL,7,0,19,1,2.0,0.0,2.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",CHOQUE LATERAL,MOTOCICLETA,-2.876592,-79.071211,20.0,BAJO
SAYAUSI,RURAL,7,2,15,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIONETA,-2.781128,-79.228885,20.0,BAJO
SAYAUSI,RURAL,7,2,16,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIÓN,-2.786882,-79.219077,20.0,BAJO
SAYAUSI,RURAL,7,4,19,1,3.0,0.0,3.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,CAMIÓN,-2.82091,-79.146832,20.0,BAJO
SAYAUSI,RURAL,7,5,11,1,2.0,0.0,2.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,VEHÍCULO DEPORTIVO UTILITARIO,-2.856389,-79.0975,20.0,BAJO
SAYAUSI,RURAL,7,6,2,1,0.0,0.0,0.0,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,VEHÍCULO DEPORTIVO UTILITARIO,-2.875954,-79.071393,20.0,BAJO
SAYAUSI,RURAL,7,6,17,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",VOLCAMIENTOS,MOTOCICLETA,-2.870324,-79.078801,20.0,BAJO
SAYAUSI,RURAL,8,0,1,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,NO IDENTIFICADO,-2.797778,-79.160556,20.0,BAJO
SAYAUSI,RURAL,8,1,22,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIÓN,-2.840278,-79.125,20.0,BAJO
SAYAUSI,RURAL,8,2,23,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIÓN,-2.840278,-79.125,20.0,BAJO
SAYAUSI,RURAL,8,4,11,1,2.0,0.0,2.0,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CHOQUE FRONTAL,MOTOCICLETA,-2.870324,-79.078801,20.0,BAJO
SAYAUSI,RURAL,8,5,21,1,1.0,0.0,1.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,MOTOCICLETA,-2.802501,-79.158611,20.0,BAJO
SAYAUSI,RURAL,9,0,12,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,CAMIONETA,-2.839694,-79.125528,20.0,BAJO
SAYAUSI,RURAL,9,0,22,1,2.0,0.0,2.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIONETA,-2.810306,-79.153111,20.0,BAJO
SAYAUSI,RURAL,9,1,15,1,1.0,0.0,1.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,VEHÍCULO DEPORTIVO UTILITARIO,-2.77614,-79.232841,20.0,BAJO
SAYAUSI,RURAL,9,2,5,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,CAMIONETA,-2.784583,-79.192889,20.0,BAJO
SAYAUSI,RURAL,9,5,23,1,0.0,1.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",VOLCAMIENTOS,NO IDENTIFICADO,-2.829833,-79.135694,20.0,BAJO
SAYAUSI,RURAL,10,0,6,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,AUTOMÓVIL,-2.8575,-79.094139,20.0,BAJO
SAYAUSI,RURAL,10,1,11,1,0.0,0.0,0.0,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,ROZAMIENTOS,CAMIONETA,-2.849613,-79.110805,20.0,BAJO
SAYAUSI,RURAL,10,2,9,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIÓN,-2.780447,-79.236303,20.0,BAJO
SAYAUSI,RURAL,10,2,15,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIÓN,-2.778333,-79.23027,20.0,BAJO
SAYAUSI,RURAL,10,4,18,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIÓN,-2.787806,-79.199944,20.0,BAJO
SAYAUSI,RURAL,11,0,14,1,0.0,0.0,0.0,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CHOQUE FRONTAL,AUTOMÓVIL,-2.871667,-79.077222,20.0,BAJO
SAYAUSI,RURAL,11,3,14,1,1.0,1.0,2.0,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CHOQUE FRONTAL,CAMIONETA,-2.79382536,-79.163764,20.0,BAJO
SAYAUSI,RURAL,11,6,14,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,AUTOMÓVIL,-2.78951577,-79.21191708,20.0,BAJO
SAYAUSI,RURAL,12,0,12,1,2.0,0.0,2.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,VEHÍCULO DEPORTIVO UTILITARIO,-2.852167,-79.104917,20.0,BAJO
SAYAUSI,RURAL,12,1,7,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIÓN,-2.787083,-79.203722,20.0,BAJO
SAYAUSI,RURAL,12,2,12,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,VEHÍCULO DEPORTIVO UTILITARIO,-2.788122,-79.203034,20.0,BAJO
SAYAUSI,RURAL,12,2,21,1,0.0,0.0,0.0,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,ROZAMIENTOS,MOTOCICLETA,-2.871722,-79.077278,20.0,BAJO
SAYAUSI,RURAL,12,3,15,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,CAMIÓN,-2.873472,-79.075556,20.0,BAJO
SAYAUSI,RURAL,12,4,7,1,1.0,0.0,1.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,AUTOMÓVIL,-2.871833,-79.077111,20.0,BAJO
SAYAUSI,RURAL,12,5,13,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIONETA,-2.787472,-79.209528,20.0,BAJO
SAYAUSI,RURAL,12,6,12,1,0.0,0.0,0.0,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,ROZAMIENTOS,VEHÍCULO DEPORTIVO UTILITARIO,-2.804167,-79.1575,20.0,BAJO
SAYAUSI,URBANA,6,5,1,1,0.0,0.0,0.0,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,PÉRDIDA DE PISTA,AUTOMÓVIL,-2.874192,-79.057141,20.0,BAJO
SAYAUSI,URBANA,9,5,0,1,0.0,0.0,0.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ESTRELLAMIENTOS,VEHÍCULO DEPORTIVO UTILITARIO,-2.874937,-79.072169,20.0,BAJO
SAYAUSI,URBANA,11,1,2,1,0.0,0.0,0.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",ESTRELLAMIENTOS,NO IDENTIFICADO,-2.875055,-79.072037,20.0,BAJO
SIDCAY,RURAL,2,1,2,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE PISTA,AUTOMÓVIL,-2.827059,-78.980788,20.0,BAJO
SIDCAY,RURAL,2,5,22,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,MOTOCICLETA,-2.821461,-78.957133,20.0,BAJO
SIDCAY,RURAL,3,6,18,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,NO IDENTIFICADO,-2.824473,-78.978174,20.0,BAJO
SININCAY,RURAL,2,4,20,1,1.0,0.0,1.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,MOTOCICLETA,-2.859608,-79.020431,20.0,BAJO
SININCAY,RURAL,2,5,18,1,1.0,0.0,1.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ROZAMIENTOS,VEHÍCULO DEPORTIVO UTILITARIO,-2.83531,-79.007492,20.0,BAJO
SININCAY,RURAL,4,0,12,1,0.0,1.0,1.0,REALIZAR CAMBIO BRUSCO O INDEBIDO DE CARRIL.,CHOQUE FRONTAL,CAMIONETA,-2.871944,-79.013505,20.0,BAJO
SININCAY,RURAL,5,0,6,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE PISTA,MOTOCICLETA,-2.875885,-79.011945,20.0,BAJO
SININCAY,RURAL,5,4,17,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,NO IDENTIFICADO,-2.852455,-79.01202,20.0,BAJO
SININCAY,RURAL,5,5,13,1,0.0,0.0,0.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,VEHÍCULO DEPORTIVO UTILITARIO,-2.850644,-79.0149,20.0,BAJO
SININCAY,RURAL,6,5,23,1,1.0,0.0,1.0,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,VEHÍCULO DEPORTIVO UTILITARIO,-2.849069,-79.028071,20.0,BAJO
SININCAY,RURAL,6,6,18,1,1.0,0.0,1.0,CONDUCIR VEHÍCULO SUPERANDO LOS LÍMITES MÁXIMOS DE VELOCIDAD.,ESTRELLAMIENTOS,CAMIÓN,-2.859972,-79.021564,20.0,BAJO
SININCAY,RURAL,8,6,5,1,1.0,0.0,1.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",PÉRDIDA DE PISTA,AUTOMÓVIL,-2.861478,-79.008844,20.0,BAJO
SININCAY,RURAL,8,6,16,1,1.0,0.0,1.0,"PEATÓN TRANSITA BAJO INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE FRONTAL,VEHÍCULO DEPORTIVO UTILITARIO,-2.860565,-79.011022,20.0,BAJO
SININCAY,RURAL,9,3,14,1,1.0,0.0,1.0,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CHOQUE FRONTAL,CAMIONETA,-2.860712,-79.016917,20.0,BAJO
SININCAY,RURAL,9,6,10,1,2.0,0.0,2.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",CHOQUE FRONTAL,AUTOMÓVIL,-2.860899,-79.025066,20.0,BAJO
SININCAY,RURAL,10,2,18,1,1.0,0.0,1.0,"CONDUCE BAJO LA INFLUENCIA DE ALCOHOL, SUSTANCIAS ESTUPEFACIENTES O PSICOTRÓPICAS Y/O MEDICAMENTOS.",ESTRELLAMIENTOS,VEHÍCULO DEPORTIVO UTILITARIO,-2.854871,-79.036024,20.0,BAJO
SININCAY,RURAL,12,0,11,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ATROPELLOS,BUS,-2.850784,-79.012803,20.0,BAJO
SININCAY,RURAL,12,2,7,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,AUTOMÓVIL,-2.226472,-80.903528,20.0,BAJO
SININCAY,URBANA,1,2,12,1,2.0,0.0,2.0,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,ROZAMIENTOS,MOTOCICLETA,-2.877894,-79.012556,20.0,BAJO
SININCAY,URBANA,2,4,21,1,1.0,0.0,1.0,CONDUCIR EN SENTIDO CONTRARIO A LA VÍA NORMAL DE CIRCULACIÓN.,CHOQUE LATERAL,AUTOMÓVIL,-2.859732,-79.005233,20.0,BAJO
SININCAY,URBANA,5,4,23,1,0.0,0.0,0.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE FRONTAL,AUTOMÓVIL,-2.851239,-79.012765,20.0,BAJO
SININCAY,URBANA,6,4,18,1,0.0,1.0,1.0,NO TRANSITAR POR LAS ACERAS O ZONAS DE SEGURIDAD DESTINADAS PARA EL EFECTO.,ATROPELLOS,CAMIÓN,-2.847333,-79.030801,20.0,BAJO
SININCAY,URBANA,9,6,11,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE PISTA,NO IDENTIFICADO,-2.845582,-78.993472,20.0,BAJO
TARQUI (CUENCA),RURAL,1,0,17,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,MOTOCICLETA,-3.0125,-79.039167,20.0,BAJO
TARQUI (CUENCA),RURAL,1,1,13,1,0.0,1.0,1.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,CAMIONETA,-3.025306,-79.038861,20.0,BAJO
TARQUI (CUENCA),RURAL,1,1,14,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,CAMIONETA,-2.962222,-79.050139,20.0,BAJO
TARQUI (CUENCA),RURAL,1,2,8,1,3.0,0.0,3.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,ESPECIAL,-2.974194,-79.047028,20.0,BAJO
TARQUI (CUENCA),RURAL,1,4,21,1,0.0,0.0,0.0,NO GUARDAR LA DISTANCIA LATERAL MÍNIMA DE SEGURIDAD ENTRE VEHÍCULOS.,ROZAMIENTOS,CAMIONETA,-2.971139,-79.047611,20.0,BAJO
TARQUI (CUENCA),RURAL,1,5,8,1,3.0,0.0,3.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,CAMIONETA,-3.019972,-79.040667,20.0,BAJO
TARQUI (CUENCA),RURAL,1,5,16,1,1.0,0.0,1.0,"NO RESPETAR LAS SEÑALES REGLAMENTARIAS DE TRÁNSITO. (PARE, CEDA EL PASO, LUZ ROJA DEL SEMAFORO, ETC).",CHOQUE LATERAL,VEHÍCULO DEPORTIVO UTILITARIO,-2.961667,-79.05,20.0,BAJO
TARQUI (CUENCA),RURAL,1,5,19,1,1.0,0.0,1.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,CHOQUE POSTERIOR,AUTOMÓVIL,-3.035944,-79.041639,20.0,BAJO
TARQUI (CUENCA),RURAL,1,6,1,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",PÉRDIDA DE CARRIL,MOTOCICLETA,-3.022611,-79.039028,20.0,BAJO
TARQUI (CUENCA),RURAL,1,6,18,1,1.0,0.0,1.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,MOTOCICLETA,-3.010761,-79.031863,20.0,BAJO
TARQUI (CUENCA),RURAL,2,0,9,1,0.0,0.0,0.0,NO MANTENER LA DISTANCIA PRUDENCIAL CON RESPECTO AL VEHÍCULO QUE LE ANTECEDE.,COLISIÓN,AUTOMÓVIL,-2.987388,-79.046972,20.0,BAJO
TARQUI (CUENCA),RURAL,2,3,13,1,0.0,0.0,0.0,"CONDUCIR DESATENTO A LAS CONDICIONES DE TRÁNSITO (CELULAR, PANTALLAS DE VIDEO, COMIDA, MAQUILLAJE O CUALQUIER OTRO ELEMENTO DISTRACTOR).",ESTRELLAMIENTOS,CAMIÓN,-2.988806,-79.045889,20.0,BAJO
